session_id,user_id,start_time,duration_minutes,session_goal,is_duration_mismatch
3416,1804,2025-08-23 07:18:47,59.9,revision,False
3417,567,2025-04-04 17:00:35,28.0,quick_quiz,False
3418,1097,2025-11-21 22:41:39,25.0,quick_quiz,False
3419,78,2025-01-23 00:02:23,43.0,revision,False
3420,1908,2025-04-19 19:41:11,111.9,deep_study,False
3421,1898,2025-12-18 08:42:26,26.0,quick_quiz,False
3422,1787,2025-06-12 23:22:41,45.2,revision,False
3423,1313,2025-05-19 12:19:27,18.8,quick_quiz,False
3424,1563,2025-11-10 00:23:06,33.0,revision,False
3425,1962,2025-03-27 23:29:13,47.6,revision,False
3426,1955,2025-02-10 09:01:41,99.9,deep_study,False
3427,296,2025-07-09 11:12:11,54.8,revision,False
3428,781,2025-05-26 22:55:05,27.6,quick_quiz,False
3429,331,2025-09-17 06:04:57,28.1,quick_quiz,False
3430,632,2025-08-18 06:23:45,48.0,revision,False
3431,561,2025-02-08 06:48:06,49.3,revision,False
3432,123,2025-10-24 17:16:55,67.0,deep_study,False
3433,1506,2025-10-03 11:12:16,94.8,deep_study,False
3434,469,2025-06-02 21:58:13,21.3,quick_quiz,False
3435,198,2025-09-09 07:18:06,31.2,revision,False
3436,46,2025-08-11 15:57:43,111.1,deep_study,False
3437,1417,2025-06-04 20:05:08,62.2,deep_study,False
3438,1796,2025-10-30 00:02:38,24.4,quick_quiz,False
3439,224,2025-03-25 21:38:03,28.6,quick_quiz,False
3440,598,2025-05-08 18:09:01,61.4,deep_study,False
3441,11,2025-11-08 10:12:19,57.6,revision,False
3442,1266,2025-04-09 10:55:25,27.7,deep_study,True
3443,1685,2025-05-17 20:24:18,50.5,revision,False
3444,697,2025-06-23 05:05:11,37.5,revision,False
3445,1894,2025-09-29 12:07:31,79.5,deep_study,False
3446,617,2025-11-05 05:16:13,37.9,revision,False
3447,1015,2025-12-02 08:14:38,46.8,revision,False
3448,607,2025-06-05 20:34:53,39.7,revision,False
3449,1307,2025-03-08 19:41:48,53.4,revision,False
3450,246,2025-05-10 14:53:56,55.7,revision,False
3451,709,2025-11-09 16:35:41,46.1,revision,False
3452,1854,2025-11-18 19:53:11,36.8,revision,False
3453,32,2025-02-05 02:53:30,57.4,revision,False
3454,1657,2025-07-13 02:10:18,19.7,quick_quiz,False
3455,1040,2025-03-20 12:09:58,105.4,deep_study,False
3456,950,2025-05-17 03:46:19,51.2,revision,False
3457,2000,2025-05-21 09:04:52,43.1,revision,False
3458,1403,2025-05-06 08:20:21,58.8,revision,False
3459,704,2025-12-19 22:54:45,94.9,quick_quiz,True
3460,1009,2025-04-26 00:49:06,24.6,quick_quiz,False
3461,937,2025-06-04 13:21:38,92.3,deep_study,False
3462,1377,2025-02-06 06:12:45,64.6,deep_study,False
3463,513,2025-12-07 13:36:30,47.9,revision,False
3464,1498,2025-02-26 14:37:56,55.6,revision,False
3465,55,2025-06-04 02:02:27,46.0,revision,False
3466,836,2025-11-25 04:03:33,20.8,quick_quiz,False
3467,1016,2025-12-11 15:38:37,54.4,revision,False
3468,444,2025-02-01 22:16:03,24.2,quick_quiz,False
3469,1459,2025-11-17 20:07:38,18.4,quick_quiz,False
3470,70,2025-04-17 07:53:30,100.1,revision,True
3471,1371,2025-03-27 00:59:47,55.0,deep_study,True
3472,833,2025-09-09 14:49:10,18.4,quick_quiz,False
3473,883,2025-04-26 06:18:45,17.2,quick_quiz,False
3474,115,2025-08-26 18:18:31,30.6,revision,False
3475,1173,2025-08-05 01:18:00,43.2,revision,False
3476,1948,2025-06-10 03:08:03,94.1,deep_study,False
3477,1811,2025-06-05 04:41:55,45.6,revision,False
3478,531,2025-05-31 08:04:07,28.3,quick_quiz,False
3479,866,2025-05-22 08:26:10,25.6,quick_quiz,False
3480,785,2025-05-24 18:46:47,19.0,quick_quiz,False
3481,1283,2025-04-02 03:37:00,115.5,deep_study,False
3482,1315,2025-09-27 05:05:00,81.4,deep_study,False
3483,836,2025-09-30 19:10:01,111.6,deep_study,False
3484,45,2025-02-20 00:10:25,92.3,deep_study,False
3485,1087,2025-07-17 01:48:45,57.5,revision,False
3486,1018,2025-02-10 16:52:40,92.1,deep_study,False
3487,1384,2025-10-07 15:52:36,48.1,revision,False
3488,713,2025-08-04 04:19:58,25.5,quick_quiz,False
3489,1303,2025-04-15 12:30:19,36.7,revision,False
3490,567,2025-08-29 07:41:21,63.2,deep_study,False
3491,1746,2025-01-26 02:39:14,23.9,quick_quiz,False
3492,263,2025-08-06 11:11:37,35.1,revision,False
3493,1339,2025-12-14 21:50:57,49.5,revision,False
3494,1737,2025-02-27 10:20:33,112.1,deep_study,False
3495,868,2025-10-07 04:20:34,81.3,deep_study,False
3496,789,2025-12-15 04:15:19,75.1,deep_study,False
3497,1812,2025-07-10 14:40:44,51.4,revision,False
3498,1708,2025-02-21 18:58:31,105.9,deep_study,False
3499,453,2025-06-25 13:59:12,72.9,deep_study,False
3500,783,2025-04-29 07:38:49,25.5,quick_quiz,False
3501,783,2025-12-07 04:37:12,94.2,deep_study,False
3502,131,2025-10-25 14:26:09,84.4,deep_study,False
3503,1536,2025-05-03 02:57:59,50.4,revision,False
3504,1472,2025-01-21 13:43:29,59.1,revision,False
3505,284,2025-02-16 11:31:47,81.5,deep_study,False
3506,1528,2025-01-25 17:03:46,32.1,revision,False
3507,762,2025-10-12 11:55:11,103.8,deep_study,False
3508,28,2025-10-28 11:43:31,118.8,deep_study,False
3509,23,2025-03-12 09:15:41,70.8,deep_study,False
3510,848,2025-05-09 20:30:28,25.9,deep_study,True
3511,223,2025-08-11 22:05:40,29.2,quick_quiz,False
3512,1178,2025-11-09 14:20:30,25.3,quick_quiz,False
3513,691,2025-02-23 19:00:07,50.9,revision,False
3514,415,2025-05-01 20:33:04,35.5,revision,False
3515,275,2025-12-08 09:28:31,102.4,deep_study,False
3516,1871,2025-04-12 04:05:16,32.7,revision,False
3517,1864,2025-09-09 08:34:36,73.6,deep_study,False
3518,651,2025-10-19 23:25:38,40.2,revision,False
3519,1433,2025-12-08 11:40:54,37.7,revision,False
3520,1861,2025-01-23 23:16:57,118.9,deep_study,False
3521,1435,2025-01-01 16:06:52,65.7,deep_study,False
3522,372,2025-01-02 19:26:38,45.9,revision,False
3523,1023,2025-11-07 16:53:46,78.4,deep_study,False
3524,408,2025-11-30 17:48:10,46.9,revision,False
3525,828,2025-09-05 04:26:23,70.3,deep_study,False
3526,307,2025-03-26 19:23:30,70.9,deep_study,False
3527,1946,2025-09-23 07:42:33,16.5,quick_quiz,False
3528,989,2025-08-11 21:55:41,24.0,quick_quiz,False
3529,1364,2025-11-25 13:02:25,86.4,deep_study,False
3530,249,2025-02-27 19:22:48,17.7,quick_quiz,False
3531,1267,2025-08-30 14:13:48,21.7,quick_quiz,False
3532,1812,2025-05-02 00:55:53,108.4,revision,True
3533,96,2025-09-23 06:19:12,66.5,deep_study,False
3534,134,2025-12-16 14:45:26,91.1,deep_study,False
3535,833,2025-03-02 07:03:33,71.6,deep_study,False
3536,346,2025-06-26 13:48:15,57.6,revision,False
3537,677,2025-06-01 00:18:21,46.4,revision,False
3538,866,2025-09-17 16:46:59,58.3,revision,False
3539,1880,2025-05-23 00:30:38,80.3,deep_study,False
3540,215,2025-07-10 14:17:26,29.4,quick_quiz,False
3541,1026,2025-05-20 03:47:51,21.1,quick_quiz,False
3542,438,2025-07-06 13:52:14,29.7,quick_quiz,False
3543,1859,2025-10-02 19:39:32,57.3,revision,False
3544,227,2025-11-26 05:49:40,23.9,quick_quiz,False
3545,1600,2025-05-05 11:46:15,25.0,quick_quiz,False
3546,72,2025-09-30 17:02:00,23.4,quick_quiz,False
3547,296,2025-08-01 04:38:28,83.7,deep_study,False
3548,1163,2025-02-22 14:43:29,77.0,deep_study,False
3549,1339,2025-09-01 05:54:18,35.9,revision,False
3550,233,2025-02-01 23:55:12,43.1,revision,False
3551,1860,2025-05-05 20:43:56,89.5,deep_study,False
3552,1199,2025-04-29 19:10:19,96.6,deep_study,False
3553,945,2025-04-22 12:50:29,107.2,deep_study,False
3554,704,2025-07-24 21:07:24,101.9,deep_study,False
3555,1961,2025-02-04 15:17:15,35.6,revision,False
3556,1018,2025-12-16 15:11:01,47.6,revision,False
3557,1091,2025-05-02 19:27:49,35.2,revision,False
3558,715,2025-01-19 08:00:22,46.0,revision,False
3559,562,2025-05-17 14:41:35,83.1,deep_study,False
3560,1124,2025-11-17 13:13:55,15.8,quick_quiz,False
3561,313,2025-07-17 10:23:48,86.0,deep_study,False
3562,503,2025-05-25 00:19:46,17.7,quick_quiz,False
3563,1663,2025-03-25 07:13:16,31.3,revision,False
3564,1869,2025-12-13 13:21:41,58.5,revision,False
3565,1963,2025-10-05 07:17:04,79.2,deep_study,False
3566,481,2025-09-06 17:09:27,36.2,revision,False
3567,763,2025-05-29 03:43:57,31.4,revision,False
3568,614,2025-12-25 23:12:52,50.7,revision,False
3569,562,2025-09-14 03:51:48,114.3,deep_study,False
3570,1843,2025-03-10 18:17:52,27.5,quick_quiz,False
3571,1947,2025-05-25 09:16:33,54.8,revision,False
3572,1377,2025-03-02 13:21:48,42.1,revision,False
3573,267,2025-09-17 15:10:38,74.8,deep_study,False
3574,582,2025-09-22 05:44:51,28.8,quick_quiz,False
3575,361,2025-09-01 04:31:03,28.0,quick_quiz,False
3576,1058,2025-09-11 17:32:10,58.2,revision,False
3577,237,2025-09-26 01:53:15,76.4,deep_study,False
3578,1918,2025-11-24 05:55:13,20.7,deep_study,True
3579,596,2025-07-09 14:30:27,109.0,deep_study,False
3580,273,2025-09-26 22:47:00,60.6,deep_study,False
3581,1294,2025-06-24 10:10:41,50.9,revision,False
3582,1117,2025-01-28 09:20:04,101.4,deep_study,False
3583,1619,2025-12-17 09:16:23,16.7,quick_quiz,False
3584,43,2025-07-28 12:38:26,32.0,revision,False
3585,143,2025-04-10 14:44:43,29.2,quick_quiz,False
3586,1491,2025-09-27 22:02:55,25.7,quick_quiz,False
3587,471,2025-04-21 13:38:28,46.1,revision,False
3588,375,2025-10-23 12:56:03,37.8,revision,False
3589,1057,2025-12-10 07:43:29,109.4,deep_study,False
3590,1446,2025-11-25 17:31:33,32.6,revision,False
3591,1663,2025-01-14 20:42:11,67.6,deep_study,False
3592,1824,2025-03-30 19:07:35,16.6,quick_quiz,False
3593,1852,2025-10-24 03:24:03,35.5,quick_quiz,True
3594,1641,2025-06-19 07:20:08,32.0,revision,False
3595,385,2025-02-25 10:36:27,43.1,revision,False
3596,1440,2025-09-15 10:27:33,26.5,quick_quiz,False
3597,1097,2025-03-15 09:19:21,106.0,deep_study,False
3598,1381,2025-01-17 23:51:11,25.9,quick_quiz,False
3599,364,2025-05-13 13:35:21,116.9,deep_study,False
3600,1098,2025-03-10 04:02:56,75.0,deep_study,False
3601,45,2025-09-08 03:46:29,72.0,deep_study,False
3602,1746,2025-04-24 07:49:31,82.8,deep_study,False
3603,866,2025-09-01 14:03:17,18.4,quick_quiz,False
3604,1916,2025-06-20 10:34:47,24.9,quick_quiz,False
3605,852,2025-04-06 10:47:58,32.1,quick_quiz,True
3606,71,2025-03-04 13:32:31,38.6,revision,False
3607,1298,2025-01-23 00:36:16,117.9,deep_study,False
3608,1029,2025-07-21 04:33:03,63.9,deep_study,False
3609,1761,2025-03-07 23:43:29,48.6,revision,False
3610,1259,2025-01-15 22:11:37,79.3,deep_study,False
3611,416,2025-04-01 17:53:14,16.6,quick_quiz,False
3612,1521,2025-11-13 00:17:24,93.8,quick_quiz,True
3613,595,2025-11-29 19:50:49,94.0,deep_study,False
3614,1020,2025-08-07 21:29:38,48.8,revision,False
3615,362,2025-11-17 00:13:18,30.6,revision,False
3616,721,2025-09-08 09:52:47,116.2,deep_study,False
3617,656,2025-05-31 04:55:51,50.6,revision,False
3618,1473,2025-09-23 04:54:49,52.4,revision,False
3619,1063,2025-09-05 06:27:05,75.0,deep_study,False
3620,1845,2025-03-01 11:20:55,28.8,quick_quiz,False
3621,1380,2025-03-28 22:20:18,112.8,deep_study,False
3622,1088,2025-03-09 17:05:21,49.1,revision,False
3623,1993,2025-04-10 21:22:47,20.8,quick_quiz,False
3624,1728,2025-01-09 03:08:53,82.1,deep_study,False
3625,1916,2025-01-17 12:38:25,39.0,revision,False
3626,1614,2025-07-30 07:07:55,51.3,revision,False
3627,642,2025-02-18 13:18:36,59.6,revision,False
3628,304,2025-06-07 14:15:32,40.6,revision,False
3629,1728,2025-10-12 20:14:34,85.1,deep_study,False
3630,311,2025-06-30 00:17:34,117.1,deep_study,False
3631,817,2025-06-04 21:51:34,19.9,quick_quiz,False
3632,361,2025-04-06 12:57:09,91.8,deep_study,False
3633,1845,2025-03-17 13:49:17,17.9,quick_quiz,False
3634,67,2025-11-01 12:34:55,25.9,quick_quiz,False
3635,1325,2025-08-01 21:38:44,28.5,quick_quiz,False
3636,1009,2025-05-26 13:32:39,26.9,quick_quiz,False
3637,84,2025-02-24 21:18:17,72.8,deep_study,False
3638,805,2025-06-25 15:55:34,46.3,revision,False
3639,1853,2025-10-28 19:35:13,55.0,revision,False
3640,88,2025-03-19 10:38:00,42.4,revision,False
3641,842,2025-03-02 20:43:48,23.3,quick_quiz,False
3642,1203,2025-06-17 16:31:00,58.1,revision,False
3643,1442,2025-09-27 12:15:56,21.6,quick_quiz,False
3644,1280,2025-03-08 22:19:57,94.0,deep_study,False
3645,1775,2025-08-07 18:55:59,52.4,revision,False
3646,1500,2025-08-12 08:01:58,24.6,quick_quiz,False
3647,1619,2025-06-09 17:29:53,18.0,quick_quiz,False
3648,1915,2025-10-14 18:59:56,74.7,deep_study,False
3649,1014,2025-05-03 19:20:01,57.9,revision,False
3650,652,2025-07-26 01:26:22,26.5,quick_quiz,False
3651,1539,2025-09-20 14:32:31,56.3,revision,False
3652,1995,2025-01-09 08:04:41,63.9,deep_study,False
3653,1489,2025-02-04 22:21:59,79.9,revision,True
3654,627,2025-03-20 20:09:46,114.1,deep_study,False
3655,1811,2025-04-30 10:41:02,58.7,revision,False
3656,1661,2025-12-20 02:46:59,40.9,revision,False
3657,444,2025-06-23 10:46:20,114.3,deep_study,False
3658,771,2025-04-23 12:34:56,25.6,quick_quiz,False
3659,12,2025-03-04 01:33:34,27.0,quick_quiz,False
3660,1960,2025-06-11 05:48:46,17.3,quick_quiz,False
3661,974,2025-06-09 02:29:36,28.7,quick_quiz,False
3662,804,2025-07-02 08:41:16,93.1,deep_study,False
3663,450,2025-11-26 07:53:00,19.2,quick_quiz,False
3664,32,2025-09-15 19:42:30,59.3,revision,False
3665,156,2025-02-07 16:44:52,114.6,deep_study,False
3666,187,2025-05-28 22:42:12,17.0,quick_quiz,False
3667,1186,2025-10-25 22:14:43,22.2,quick_quiz,False
3668,1389,2025-08-16 03:34:52,57.9,quick_quiz,True
3669,1036,2025-01-08 17:04:39,43.4,revision,False
3670,1160,2025-08-09 02:48:01,58.4,revision,False
3671,1706,2025-02-03 00:21:19,40.2,revision,False
3672,1616,2025-02-22 09:45:49,16.0,quick_quiz,False
3673,388,2025-12-23 00:51:35,50.3,revision,False
3674,402,2025-11-04 04:21:06,59.8,revision,False
3675,1370,2025-09-04 07:23:04,18.0,quick_quiz,False
3676,59,2025-11-02 11:25:53,102.7,deep_study,False
3677,159,2025-11-07 10:10:50,48.1,revision,False
3678,1658,2025-08-18 06:12:24,24.3,quick_quiz,False
3679,1491,2025-11-27 14:15:05,17.5,quick_quiz,False
3680,647,2025-07-22 02:46:26,90.8,deep_study,False
3681,120,2025-05-04 17:15:53,15.4,quick_quiz,False
3682,1477,2025-04-03 17:48:50,31.6,revision,False
3683,677,2025-06-18 03:23:00,37.9,revision,False
3684,1918,2025-10-23 01:31:25,76.4,deep_study,False
3685,1558,2025-05-10 07:01:43,99.6,deep_study,False
3686,75,2025-12-26 20:01:36,33.9,revision,False
3687,654,2025-01-08 11:04:13,52.0,revision,False
3688,1433,2025-07-02 13:50:42,36.0,revision,False
3689,1565,2025-09-18 22:35:54,31.1,revision,False
3690,578,2025-05-23 10:46:00,41.3,revision,False
3691,1182,2025-11-01 12:31:53,111.2,deep_study,False
3692,1821,2025-02-21 09:29:57,51.2,revision,False
3693,1757,2025-08-03 12:34:46,25.8,quick_quiz,False
3694,908,2025-02-02 08:28:09,38.4,revision,False
3695,841,2025-02-02 22:20:58,57.6,revision,False
3696,1807,2025-12-01 13:34:03,28.7,quick_quiz,False
3697,269,2025-11-11 20:47:06,33.4,revision,False
3698,1995,2025-04-05 08:33:39,52.9,revision,False
3699,1585,2025-03-01 19:26:28,20.6,quick_quiz,False
3700,697,2025-02-03 22:30:23,37.1,revision,False
3701,1465,2025-01-06 05:20:13,30.3,revision,False
3702,1149,2025-12-19 23:40:06,40.2,revision,False
3703,1565,2025-09-01 03:55:14,69.4,deep_study,False
3704,304,2025-09-03 01:22:24,118.1,deep_study,False
3705,1029,2025-02-11 02:25:57,107.2,deep_study,False
3706,1144,2025-02-23 20:55:01,63.4,deep_study,False
3707,1036,2025-02-01 12:25:30,52.4,revision,False
3708,1084,2025-02-05 13:38:33,51.5,revision,False
3709,577,2025-10-06 10:43:49,72.6,quick_quiz,True
3710,375,2025-07-25 13:44:44,39.6,revision,False
3711,1861,2025-10-03 01:15:11,54.5,revision,False
3712,1778,2025-03-14 06:15:01,96.3,deep_study,False
3713,1008,2025-08-18 20:05:17,51.9,revision,False
3714,21,2025-03-13 19:39:08,31.8,revision,False
3715,738,2025-03-18 18:53:19,32.4,revision,False
3716,1885,2025-08-12 11:26:03,112.7,deep_study,False
3717,650,2025-09-30 23:12:19,51.0,revision,False
3718,931,2025-11-26 13:40:38,17.8,quick_quiz,False
3719,904,2025-03-05 01:53:50,119.5,deep_study,False
3720,1438,2025-04-26 05:37:34,27.5,quick_quiz,False
3721,1041,2025-04-21 20:08:56,45.2,revision,False
3722,338,2025-05-14 21:23:13,75.1,deep_study,False
3723,469,2025-09-12 07:34:16,45.9,revision,False
3724,1865,2025-04-20 07:17:45,50.5,revision,False
3725,388,2025-01-25 09:10:47,63.9,deep_study,False
3726,779,2025-01-24 11:00:21,57.1,revision,False
3727,893,2025-02-01 01:12:10,54.5,revision,False
3728,1140,2025-06-23 04:23:15,113.9,deep_study,False
3729,162,2025-10-27 13:50:22,39.6,deep_study,True
3730,515,2025-09-22 12:07:59,81.7,deep_study,False
3731,669,2025-08-10 01:20:20,29.4,quick_quiz,False
3732,1448,2025-06-25 01:38:20,55.2,revision,False
3733,1713,2025-05-24 20:46:57,108.7,deep_study,False
3734,1793,2025-05-02 17:47:44,52.9,revision,False
3735,813,2025-03-30 14:09:16,52.3,revision,False
3736,211,2025-05-18 01:13:10,15.6,quick_quiz,False
3737,296,2025-05-06 23:19:36,112.8,deep_study,False
3738,641,2025-06-06 14:29:05,110.8,deep_study,False
3739,311,2025-06-25 14:35:22,113.9,deep_study,False
3740,588,2025-05-30 17:43:06,26.1,quick_quiz,False
3741,677,2025-02-24 03:36:02,61.5,deep_study,False
3742,1307,2025-12-04 23:19:21,20.7,quick_quiz,False
3743,463,2025-01-06 10:01:29,84.0,deep_study,False
3744,1950,2025-12-18 14:35:18,109.0,deep_study,False
3745,1037,2025-03-13 10:09:42,95.6,deep_study,False
3746,1873,2025-07-03 10:02:43,15.2,quick_quiz,False
3747,1643,2025-01-09 10:04:42,80.2,deep_study,False
3748,817,2025-11-19 06:05:34,69.5,deep_study,False
3749,1804,2025-03-30 10:41:02,23.2,quick_quiz,False
3750,847,2025-07-13 20:17:34,48.2,revision,False
3751,345,2025-03-04 01:38:11,58.4,revision,False
3752,1269,2025-05-18 05:38:29,50.0,revision,False
3753,713,2025-05-06 13:12:40,64.0,deep_study,False
3754,1627,2025-02-24 22:40:07,24.1,quick_quiz,False
3755,1945,2025-11-09 02:18:01,58.3,revision,False
3756,1107,2025-04-30 14:50:22,89.4,deep_study,False
3757,1999,2025-05-01 15:06:46,40.2,revision,False
3758,1375,2025-02-17 07:41:59,42.9,revision,False
3759,1702,2025-05-13 11:15:24,91.8,deep_study,False
3760,445,2025-12-02 13:58:22,54.2,revision,False
3761,1807,2025-07-03 21:33:16,47.0,revision,False
3762,838,2025-06-11 22:43:37,43.4,revision,False
3763,1494,2025-09-25 07:15:04,58.3,revision,False
3764,1220,2025-05-02 09:03:22,112.3,deep_study,False
3765,1861,2025-07-04 22:23:27,57.1,revision,False
3766,1595,2025-08-13 04:04:42,93.3,deep_study,False
3767,687,2025-12-17 05:54:19,25.5,quick_quiz,False
3768,101,2025-09-03 17:01:16,39.7,revision,False
3769,983,2025-10-03 00:00:57,28.7,quick_quiz,False
3770,575,2025-11-15 07:45:24,74.2,deep_study,False
3771,1863,2025-12-12 20:35:36,46.9,revision,False
3772,223,2025-02-27 14:46:23,41.5,deep_study,True
3773,1999,2025-07-10 15:53:48,64.9,deep_study,False
3774,1227,2025-10-10 15:50:15,57.0,revision,False
3775,1793,2025-10-29 22:12:10,21.7,quick_quiz,False
3776,1198,2025-10-04 11:27:35,106.2,deep_study,False
3777,1784,2025-01-23 22:07:04,55.4,revision,False
3778,1871,2025-01-02 04:27:29,36.7,revision,False
3779,1403,2025-07-07 09:43:15,109.5,deep_study,False
3780,1504,2025-05-05 06:56:55,107.0,deep_study,False
3781,698,2025-12-10 00:08:47,78.9,deep_study,False
3782,304,2025-09-08 19:40:47,109.4,deep_study,False
3783,651,2025-08-23 23:46:03,28.9,quick_quiz,False
3784,736,2025-10-13 15:18:32,52.0,revision,False
3785,174,2025-07-15 18:49:30,45.7,revision,False
3786,983,2025-06-14 06:33:53,26.9,quick_quiz,False
3787,1706,2025-04-26 19:12:40,55.6,revision,False
3788,1560,2025-01-10 19:39:40,68.6,deep_study,False
3789,1138,2025-06-30 13:33:00,16.2,deep_study,True
3790,695,2025-06-23 11:24:24,119.6,deep_study,False
3791,1455,2025-08-19 15:02:13,46.7,revision,False
3792,1517,2025-04-17 05:41:23,39.4,revision,False
3793,185,2025-08-24 13:23:08,35.9,revision,False
3794,1674,2025-02-19 22:02:21,17.4,quick_quiz,False
3795,1152,2025-01-21 08:37:20,15.3,quick_quiz,False
3796,1520,2025-05-24 05:40:12,93.2,deep_study,False
3797,340,2025-05-26 15:31:26,109.9,deep_study,False
3798,642,2025-09-09 00:12:59,48.9,revision,False
3799,1997,2025-08-27 02:20:20,35.3,revision,False
3800,1473,2025-04-20 20:54:08,31.0,revision,False
3801,413,2025-01-16 07:03:42,105.4,deep_study,False
3802,1102,2025-10-06 13:26:35,31.7,revision,False
3803,1997,2025-12-26 23:47:18,44.9,revision,False
3804,1811,2025-07-23 00:40:05,34.5,revision,False
3805,1392,2025-02-05 16:11:30,51.4,revision,False
3806,103,2025-05-12 07:51:41,118.3,deep_study,False
3807,41,2025-01-28 00:30:00,40.3,revision,False
3808,1506,2025-07-23 18:21:57,92.7,deep_study,False
3809,1216,2025-09-27 18:00:59,107.4,deep_study,False
3810,1606,2025-11-13 06:25:26,27.3,quick_quiz,False
3811,1561,2025-10-24 05:28:35,34.8,revision,False
3812,577,2025-04-03 22:06:53,18.9,quick_quiz,False
3813,379,2025-01-10 09:47:42,101.0,deep_study,False
3814,375,2025-03-29 13:59:51,55.3,revision,False
3815,1388,2025-10-22 13:59:27,31.3,revision,False
3816,841,2025-12-05 01:29:27,69.2,deep_study,False
3817,1842,2025-05-31 11:59:50,39.6,revision,False
3818,825,2025-01-08 11:28:35,50.1,revision,False
3819,389,2025-01-10 03:09:29,77.4,deep_study,False
3820,823,2025-08-02 14:39:40,101.8,deep_study,False
3821,489,2025-01-14 23:35:47,18.0,quick_quiz,False
3822,1080,2025-01-03 18:39:53,47.5,revision,False
3823,1393,2025-12-09 09:32:42,16.2,quick_quiz,False
3824,241,2025-03-05 18:15:39,28.5,quick_quiz,False
3825,1175,2025-01-03 20:30:23,69.1,deep_study,False
3826,597,2025-04-20 06:59:52,52.3,revision,False
3827,1395,2025-05-31 20:20:05,82.5,deep_study,False
3828,1084,2025-08-24 23:24:54,36.0,revision,False
3829,916,2025-12-15 17:17:48,17.9,quick_quiz,False
3830,1758,2025-04-21 19:57:01,33.6,revision,False
3831,1951,2025-09-10 23:34:06,86.7,deep_study,False
3832,9,2025-03-21 10:55:03,53.1,revision,False
3833,1205,2025-11-09 11:44:57,31.2,revision,False
3834,974,2025-03-21 20:10:27,116.0,deep_study,False
3835,354,2025-10-18 05:05:22,23.6,quick_quiz,False
3836,1755,2025-03-25 05:48:58,50.7,revision,False
3837,1346,2025-05-21 04:11:20,54.5,revision,False
3838,411,2025-03-31 05:59:05,49.4,revision,False
3839,1406,2025-04-08 23:54:36,56.5,revision,False
3840,37,2025-01-05 19:12:24,15.4,quick_quiz,False
3841,1699,2025-05-10 16:28:19,70.9,deep_study,False
3842,1240,2025-05-31 21:45:03,29.2,quick_quiz,False
3843,209,2025-06-01 18:05:41,43.7,revision,False
3844,934,2025-07-10 22:48:38,35.0,revision,False
3845,1681,2025-11-05 17:57:59,47.9,revision,False
3846,131,2025-04-07 12:21:35,111.4,deep_study,False
3847,82,2025-01-01 02:31:24,33.2,revision,False
3848,1455,2025-11-29 21:21:57,97.2,deep_study,False
3849,1309,2025-04-28 20:19:36,29.0,revision,True
3850,523,2025-03-03 22:31:42,51.9,revision,False
3851,1383,2025-09-08 19:01:56,41.0,revision,False
3852,669,2025-12-07 09:03:22,42.7,revision,False
3853,1958,2025-09-11 20:14:08,38.4,revision,False
3854,793,2025-04-28 07:18:40,113.9,revision,True
3855,159,2025-12-11 14:48:46,43.7,revision,False
3856,651,2025-02-16 17:30:37,114.9,deep_study,False
3857,952,2025-09-22 19:06:11,104.7,deep_study,False
3858,814,2025-12-28 23:16:19,112.8,deep_study,False
3859,50,2025-02-03 10:27:57,15.2,quick_quiz,False
3860,1847,2025-12-11 06:13:10,87.3,deep_study,False
3861,1091,2025-04-15 21:12:19,93.4,deep_study,False
3862,1008,2025-09-26 16:03:27,15.9,revision,True
3863,548,2025-09-21 07:35:51,32.0,revision,False
3864,269,2025-06-17 23:04:33,62.2,deep_study,False
3865,1549,2025-01-06 03:40:35,42.4,revision,False
3866,1015,2025-01-25 11:17:52,31.3,revision,False
3867,1013,2025-10-03 16:45:49,56.3,revision,False
3868,799,2025-11-08 10:37:55,44.4,revision,False
3869,1072,2025-12-05 15:33:01,50.1,revision,False
3870,1439,2025-11-11 17:02:45,50.7,revision,False
3871,838,2025-11-21 10:25:20,112.4,revision,True
3872,1087,2025-09-30 23:56:25,46.8,revision,False
3873,1802,2025-11-26 12:11:18,36.9,revision,False
3874,1812,2025-02-04 08:05:48,38.6,revision,False
3875,1949,2025-07-03 11:47:16,43.7,revision,False
3876,1926,2025-12-17 05:34:47,82.4,deep_study,False
3877,103,2025-02-26 13:58:56,46.5,revision,False
3878,1965,2025-06-08 01:31:49,49.2,revision,False
3879,430,2025-07-01 13:16:05,42.1,revision,False
3880,1315,2025-02-27 08:02:27,106.0,deep_study,False
3881,1446,2025-07-12 01:10:24,26.3,quick_quiz,False
3882,1811,2025-06-17 15:50:28,84.5,deep_study,False
3883,649,2025-02-23 10:54:42,37.6,revision,False
3884,804,2025-07-01 04:36:33,81.5,deep_study,False
3885,1538,2025-09-22 05:12:24,46.2,revision,False
3886,1784,2025-07-16 15:33:03,15.6,quick_quiz,False
3887,50,2025-02-26 07:58:06,29.7,quick_quiz,False
3888,1438,2025-11-20 02:55:26,46.2,revision,False
3889,789,2025-08-11 19:12:09,55.5,revision,False
3890,649,2025-03-21 22:18:51,54.5,revision,False
3891,197,2025-11-16 19:02:54,41.9,revision,False
3892,562,2025-07-14 17:14:03,66.7,deep_study,False
3893,1117,2025-08-12 11:43:07,45.6,revision,False
3894,861,2025-09-23 15:26:30,52.2,deep_study,True
